Country Name,Country Code,Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Net migration,Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population in largest city,Population in the largest city (% of urban population),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Rural population,Rural population (% of total population),Urban population,Urban population (% of total population)
Ethiopia,ETH,1963,81.5357828869668,4.9916353779216,76.5441475090452,9418.0,42.1647721193244,4862914.0,41.3798189934705,4856756.0,42.9811349641673,9719670.0,17.4342583769352,18.4823987100588,12.7660373795838,13.1633294217389,11.1795232369516,11.3354068323696,10.6763618961416,10.9051048962188,55.0855597605836,6491825.0,55.2406541361218,6206299.0,54.924259319241,12698123.0,8.93809777851601,9.13474557821684,7.5931318830114,7.69230973456026,6.42058071222802,6.46963558453557,5.43894766261769,5.4278815264776,4.57857589198475,4.51329411119194,3.81835816882833,3.71599258036026,3.16557842387397,3.02094561467786,2.60204384883751,2.39014791490778,2.0089778700825,1.65420177809401,2.74966812009204,397159.0,3.37952687040768,236685.0,2.09460571659171,633844.0,1.42497000377769,0.979407490791823,0.990912402947048,0.636426147858269,0.587500919532435,0.323432220564367,0.376143544150512,0.155339857377249,564810.0,34.4903602127031,11751897.0,50.9807481351541,11299740.0,49.0192518648459,23051637.0,21414049.0,92.896,1637588.0,7.104
Ethiopia,ETH,1964,81.8698004988432,4.97468398106588,76.8951165177773,10749.0,42.2803105885996,5003633.0,41.4616547025457,5002657.0,43.1321155242146,10006290.0,17.6260688667844,18.7187875898778,12.8533029214674,13.2821911614667,10.9822829142939,11.1311367728701,10.5992896228498,10.7958721903523,54.984389780884,6658735.0,55.176344504703,6354172.0,54.7846624180823,13012907.0,8.965311969456,9.14520356445859,7.60107030963831,7.68185735828615,6.41647172774928,6.45972007556353,5.42825871503431,5.41145514123157,4.57441652045126,4.50117414380704,3.81428835939454,3.69604942521853,3.1600302500067,3.00834555371465,2.58556931492883,2.36972150980672,2.03163771519394,1.7152634556432,2.73529963051646,405730.0,3.36200079275137,241621.0,2.08322205770313,647351.0,1.41787066419298,0.978195235803676,0.984173436133859,0.629596976803326,0.580944973384991,0.320775579395232,0.379011719039535,0.1546542657009,580926.0,33.4327042273299,12068097.0,50.992212763442,11598451.0,49.007787236558,23666548.0,21928950.0,92.658,1737598.0,7.342
Ethiopia,ETH,1965,82.6873482684816,4.9910792801082,77.6962689883734,16348.0,42.5296389083088,5167150.0,41.6730699414227,5172066.0,43.4212935007618,10339215.0,17.7743790967433,18.9036514100093,13.003564044919,13.4670376571268,10.8951267997604,11.0506044336256,10.3877495215539,10.5506824054269,54.7383278545188,6816575.0,54.9756842235959,6490648.0,54.4912492131984,13307222.0,9.01155388011433,9.17014286574809,7.60329985968108,7.6686809207095,6.41099833865012,6.44571368124918,5.41739827987239,5.39387723019815,4.56723426396321,4.48728031208869,3.80945483456284,3.67779659035504,3.15330248282266,2.99214845998871,2.57216270542717,2.35323723597415,2.04253005694818,1.75168951145997,2.73203323717231,415529.0,3.35124583498145,248645.0,2.08745728603982,664174.0,1.42012166941166,0.994554986700718,0.975429611514144,0.621314573087073,0.575591056704256,0.317835309703365,0.380103497351393,0.15375241654866,597455.0,32.3921112355688,12399254.0,51.0034630144235,11911358.0,48.9965369855765,24310612.0,22466166.0,92.413,1844446.0,7.587
Ethiopia,ETH,1966,83.7879181930652,5.02647402465351,78.7614441684117,9160.0,42.8545284809691,5340440.0,41.9521409500937,5352917.0,43.7943459910882,10693357.0,17.86957399854,19.0292124598278,13.2047192427178,13.7047911781946,10.8778477088359,11.0603423530659,10.0848054716167,10.2065929879935,54.4105417738854,6963871.0,54.7051027118253,6613022.0,54.1037627927923,13576893.0,9.07165832969293,9.20533710244898,7.60652589557495,7.65869284408681,6.4124023878071,6.43538562754945,5.4106222396057,5.38046385992072,4.56050543922826,4.47435763649057,3.80639142411777,3.66267702142614,3.14757712175307,2.97449461355145,2.56140710027833,2.33871406172513,2.04320730215048,1.76704703759954,2.7349297451455,425528.0,3.34275633808095,256911.0,2.10189121611945,682439.0,1.42928359109648,1.02544828028849,0.964285565591206,0.610025510008939,0.570596375963592,0.314431589785999,0.378590805429668,0.151985836036024,614478.0,31.4103576615136,12729839.0,51.0159005308005,12222850.0,48.9840994691995,24952689.0,22996398.0,92.16,1956291.0,7.84
Ethiopia,ETH,1967,84.9297451382299,5.08219287935759,79.8475522588723,14437.0,43.1772378252287,5521052.0,42.2318411390939,5541075.0,44.1622765012588,11062127.0,17.9562345019266,19.1417787017113,13.4437233125255,13.9815934043929,10.8318833246419,11.0389043951546,9.79368283849456,9.88579931176807,54.0745892042693,7115306.0,54.4266657028627,6738753.0,53.7077495769234,13854059.0,9.12108915971016,9.22764211605116,7.60554562110761,7.64560052764474,6.41884665170858,6.42598992267403,5.40433968047985,5.36921403655839,4.55114366626833,4.45969553788956,3.80313997398112,3.64913633081996,3.14176007820581,2.9550783475213,2.55296380246684,2.32665317268877,2.0341542304398,1.76294027330745,2.74817297050196,436840.0,3.34149315804339,267249.0,2.12997392181774,704090.0,1.44658948202993,1.07228148767859,0.951790868301347,0.595385611080699,0.566720574671958,0.311992947202809,0.376392233040157,0.150313875855642,631986.0,30.4536049289673,13073198.0,51.0267648951167,12547078.0,48.9732351048833,25620276.0,23545034.0,91.9,2075242.0,8.1
Ethiopia,ETH,1968,86.1750552048182,5.15874084593878,81.0163143588794,9992.0,43.5162026780389,5717011.0,42.5318148233827,5744256.0,44.5422316441188,11461267.0,18.0650748848948,19.271982472667,13.6541469607761,14.2287102313584,10.8125929777117,11.0415389400932,9.54912461227553,9.62881276543428,53.7128885983067,7274567.0,54.1192783264981,6872296.0,53.2893079632253,14146863.0,9.11125685128539,9.18404998433453,7.60434511050085,7.63175169306649,6.42295695654343,6.41233826970975,5.39541805241654,5.35639547477569,4.53775684148383,4.44181214459251,3.79749123801368,3.63558243375636,3.13510251787168,2.93486054283973,2.54608605239378,2.31622872178515,2.01974009371339,1.74747593293079,2.77090872365444,450151.0,3.34890685011925,279649.0,2.16846039265596,729800.0,1.46818904516714,1.12453276451463,0.94166081827491,0.584396931483812,0.563952726470206,0.310110718269307,0.375104260206992,0.149419978388208,662915.0,30.4716634651229,13441729.0,51.0356318814728,12896201.0,48.9643681185272,26337930.0,24162417.0,91.74,2175513.0,8.26
Ethiopia,ETH,1969,87.3884981660236,5.23156028643699,82.1569378795866,7258.0,43.8431068080513,5917652.0,42.8229690953441,5951804.0,44.9067460266561,11869456.0,18.1517486321695,19.3767656392955,13.7971712236291,14.4036781281722,10.8740492395454,11.1263022591883,9.36957049136968,9.44290416154042,53.3650692681731,7437553.0,53.8217065104262,7009743.0,52.8889597454235,14447296.0,9.03425369906264,9.07937543167198,7.61822283257914,7.63032325016007,6.42255003076409,6.39566783549769,5.38660082434366,5.34201096177082,4.5246817350692,4.42365594870201,3.7907108557518,3.62229847096259,3.12923865532445,2.91652186431289,2.53984179968373,2.30466244213502,2.00603558647784,1.73153937867001,2.79182392377554,463668.0,3.3553243942297,292151.0,2.20429422792039,755819.0,1.48417680241279,1.16482961962767,0.937449853452226,0.584331256076606,0.560262785549255,0.306718170279721,0.373434952815434,0.148415181936392,695267.0,30.493471201534,13818873.0,51.0438129811835,13253698.0,48.9561870188165,27072571.0,24792519.0,91.578,2280052.0,8.422
Ethiopia,ETH,1970,88.6118518916132,5.2953403076496,83.3165115839636,8589.0,44.1735292604209,6126076.0,43.1200722854066,6167032.0,45.2722195553978,12293108.0,18.2284606261821,19.4706312406352,13.8984102010999,14.5306700261068,10.9932014581245,11.2709182886558,9.28781179046945,9.36579873706799,53.0189375678606,7603878.0,53.5219849458898,7150831.0,52.4942903489775,14754708.0,8.84524879501446,8.86273060027187,7.64848806755141,7.64123490111041,6.41741331061967,6.37679798674376,5.37696618509009,5.32451614878193,4.5120555567717,4.40506614576845,3.78216271579037,3.6081742396608,3.12346356733437,2.90014521244174,2.5332517023102,2.29090777486691,1.99512325493803,1.71891860226363,2.8075331717185,477063.0,3.35794276870366,304249.0,2.23349009562468,781312.0,1.49167133396124,1.18846851269968,0.939525165627661,0.59518308138878,0.555303059044696,0.302629306133242,0.371443210070066,0.147209195402974,729246.0,30.5128190108144,14207017.0,51.0508881198146,13622111.0,48.9491118801854,27829128.0,25439162.0,91.412,2389966.0,8.588
Ethiopia,ETH,1971,89.9573069229017,5.35551406472512,84.6017928581766,-14510.0,44.5372667499904,6345025.0,43.4525455558254,6392681.0,45.6688147489426,12737706.0,18.301544274785,19.5602958498382,13.9943011303644,14.6473309733623,11.156700150676,11.4611879257421,9.2606734303078,9.35983166632281,52.6434080349213,7766832.0,53.1894864566243,7289239.0,52.0737557144237,15056071.0,8.56955126058454,8.55414721852802,7.68160935267673,7.65150902506031,6.40641741919057,6.35360116565957,5.36833711427201,5.30522337902967,4.49961834502404,4.38678997267593,3.77194687318906,3.59303944759761,3.11796638231214,2.88545177309302,2.52702093945608,2.27600730737556,1.98634533961129,1.70815475908121,2.81932521508836,490337.0,3.35796798755036,315993.0,2.25742953663375,806330.0,1.49226547736594,1.19868949026112,0.946850863644189,0.615334629907661,0.549667399296297,0.297605099960623,0.369184247243942,0.145800316504347,764885.0,30.5437810100929,14602194.0,51.0564331474855,13997912.0,48.9435668525145,28600106.0,26095881.0,91.244,2504225.0,8.756
Ethiopia,ETH,1972,91.3026375824599,5.40529803687986,85.89733954558,-3375.0,44.9012843864796,6567720.0,43.7876549551031,6621856.0,46.0632093167121,13189576.0,18.3309218427708,19.6024106564278,14.0965424278996,14.767804430101,11.3601906844326,11.6929942301832,9.21583753927423,9.33476001135675,52.2731937006071,7928321.0,52.8589197349,7426725.0,51.6620661007466,15355046.0,8.30871506155535,8.27132513863,7.70870260741,7.65448074066404,6.39444025083769,6.33052780142222,5.36619987623193,5.28896681884944,4.48958938789476,4.37209987919449,3.76121523123308,3.57783663296103,3.11348633264222,2.87282539741944,2.52134772520502,2.26016517656514,1.97938572261578,1.69907850368401,2.82552191291332,502981.0,3.35342530999688,327005.0,2.27472458254138,829986.0,1.48543018338129,1.19560687141356,0.958695840302121,0.643998072704721,0.542888729678508,0.290680314156226,0.366410556634959,0.144439324266874,802318.0,30.5928737705262,14999022.0,51.0611818207072,14375586.0,48.9388181792928,29374608.0,26752043.0,91.072,2622565.0,8.928
Ethiopia,ETH,1973,92.4075678763378,5.43871111846438,86.9688567578735,347.0,45.2003304296431,6787492.0,44.0602998732717,6847994.0,46.3900367012035,13635487.0,18.3265214249328,19.6075743588467,14.1885714758659,14.8759490515285,11.5452069724731,11.9065132908283,9.2053833793979,9.34211005415845,51.9730093876427,8102243.0,52.5948656629995,7576343.0,51.3240563340018,15678586.0,8.10152153447507,8.05664493994711,7.69768856003478,7.61503822964409,6.39114262034601,6.31583154535421,5.3685822613199,5.27560790020037,4.48200041447562,4.36039968763924,3.75036169245617,3.56264006824381,3.10900205663645,2.86139999061766,2.51582155997003,2.24390321558498,1.97336158388758,1.69048070261186,2.8266601827142,515272.0,3.34483446372876,337441.0,2.28590696479472,852713.0,1.47370262559106,1.1838953676141,0.971606148195644,0.674055004554838,0.536338589903316,0.284928424100688,0.363187100038737,0.143028168525098,841473.0,30.6460347711635,15405007.0,51.0661212323421,14761778.0,48.9338787676579,30166785.0,27421004.0,90.898,2745781.0,9.102
Ethiopia,ETH,1974,93.1282578838801,5.45136323071659,87.6768946531635,-4232.0,45.398271998958,6993723.0,44.2344650895219,7060344.0,46.6130884306629,14054067.0,18.2984389151426,19.5886364007732,14.2606225813855,14.9621559419141,11.6754035929938,12.0622960879756,9.26804024306389,9.42376712811489,51.7790617410002,8290025.0,52.4334202761942,7739360.0,51.0960227468727,16029385.0,7.95487488738155,7.90708337576558,7.63538303839731,7.53041710907609,6.40487438297233,6.31567706425774,5.37031052411723,5.26265213918744,4.47659859060791,4.34917578567869,3.74104978025626,3.54807046222452,3.10416910503985,2.8503210023175,2.51090796789782,2.22867724135905,1.9672117564601,1.68018143889122,2.8226662600417,526826.0,3.33211463428387,346994.0,2.29088882246444,873820.0,1.46157235073448,1.17087239644153,0.979366627103485,0.69527037164372,0.532633995517747,0.284253382626807,0.358541660928155,0.140492671752374,882597.0,30.725476714737,15810575.0,51.0722488033023,15146698.0,48.9277511966977,30957273.0,28084748.0,90.721,2872525.0,9.279
Ethiopia,ETH,1975,93.6669700593597,5.44972558823822,88.2172444711215,-42540.0,45.5510007998076,7188916.0,44.3637195840944,7261342.0,46.7907451098857,14450259.0,18.257752501937,19.5583692973368,14.325929759796,15.0429241824636,11.7800373223614,12.1894516300853,9.38379780992242,9.56129994423523,51.6350301722687,8478262.0,52.3204349262484,7902049.0,50.9193390347346,16380311.0,7.88868174814092,7.84574706300594,7.47558030890751,7.34962488621834,6.43151194873743,6.324149780543,5.36850748414275,5.24739157605267,4.47170073710105,4.33566913022292,3.73354441880307,3.53362363147876,3.09916486441462,2.83892241892038,2.50690634008978,2.21496462539077,1.96103926598883,1.66794597866659,2.8139690279236,537316.0,3.31584548965721,355366.0,2.28991585537966,892682.0,1.45113135124332,1.15940657106709,0.980564373668058,0.705298065734384,0.531991294143733,0.288470250003254,0.352158470602091,0.136740968574934,925730.0,30.8471786259338,16204494.0,51.0808112900654,15518758.0,48.9191887099346,31723252.0,28722232.0,90.54,3001020.0,9.46
Ethiopia,ETH,1976,94.3617418994778,5.45840978604234,88.9033321134355,-36125.0,45.7411679265145,7401739.0,44.5283352354698,7479884.0,47.0081680786776,14881623.0,18.289849497703,19.6058366824816,14.3675691622765,15.102035544948,11.8709165754903,12.300295851248,9.52620529585827,9.72655245075826,51.4504554614984,8671483.0,52.1670217969736,8067624.0,50.7018858831999,16739106.0,7.85789497716263,7.82999483750555,7.2329632955547,7.08019035963786,6.45442389449938,6.32401014298655,5.3571906622918,5.22309382457379,4.46423431032219,4.31709788688409,3.72383589821457,3.51726475589955,3.09153771172234,2.82573748428179,2.5028459855436,2.20240139420344,1.9558897658041,1.65554274646905,2.80837661198709,549316.0,3.30464296755664,364373.0,2.28994603812252,913689.0,1.44368155113747,1.15043591796482,0.978875847892533,0.70867483521669,0.535005577066846,0.297582658593831,0.347079991459787,0.133252626347173,971036.0,30.9481807701955,16622537.0,51.0921603085078,15911881.0,48.9078396914923,32534418.0,29396799.0,90.356,3137619.0,9.644
Ethiopia,ETH,1977,95.0394915407528,5.47219844221376,89.5672930985391,-527133.0,45.9226447686141,7574078.0,44.685350583172,7657210.0,47.215811269217,15231289.0,18.3818116802669,19.7168535094035,14.3556906656308,15.1044759074951,11.9478482372743,12.3944818523184,9.69333209280746,9.91665716559629,51.2716692527501,8816784.0,52.0170354802396,8188630.0,50.4926446299796,17005414.0,7.81106220657104,7.79497617106884,7.00175476986426,6.82900558292967,6.46979867197261,6.31416883680569,5.34146684082014,5.19531374528125,4.45819393395828,4.29766145411945,3.71235331907436,3.50105759399847,3.08051404261324,2.81066943175049,2.4977844872633,2.19056658094225,1.95077511529486,1.64256806748722,2.80568597863581,558939.0,3.2976139365884,371631.0,2.29154410080339,930570.0,1.43835022015893,1.1435722622843,0.974079282700723,0.705979372492789,0.541498982790417,0.311423402576148,0.343685450938332,0.130569063450152,1018424.0,31.2367134378193,16949801.0,51.1039949260826,16217471.0,48.8960050739175,33167272.0,29906929.0,90.17,3260343.0,9.83
Ethiopia,ETH,1978,95.5621379469745,5.4783568036824,90.0837811432921,-210991.0,46.064020189365,7725767.0,44.8056230835356,7813742.0,47.3797307015512,15539509.0,18.4817767245878,19.8363847598858,14.3121215007784,15.0703412738741,12.0117248581695,12.4730046677913,9.84601010766635,10.0923007517703,51.1346416886464,8949885.0,51.9048979859916,8300178.0,50.3293042456405,17250063.0,7.79772662324867,7.79220991841976,6.81667954881595,6.63542476415466,6.45169063529367,6.26764974466005,5.33162363941813,5.17310483914978,4.45441959211795,4.2792452464082,3.70144962963639,3.4861815672573,3.068169840228,2.79480515700587,2.49186148289559,2.17925155259542,1.94526688667087,1.6291307042192,2.80133812198858,567200.0,3.28947893047279,377820.0,2.29096505280825,945020.0,1.43355051027665,1.13714501926419,0.966443922199068,0.698925643989051,0.548769410397728,0.326057165587136,0.34071508759934,0.128837223967877,1068196.0,31.6015059437206,17242852.0,51.1132682110616,16491740.0,48.8867317889384,33734592.0,30354386.0,89.98,3380206.0,10.02
Ethiopia,ETH,1979,96.0215448983728,5.48208084146019,90.5394640569126,-711455.0,46.1885269314925,7860805.0,44.9135849186723,7953524.0,47.5217809510787,15814329.0,18.5859566925997,19.9592772372836,14.2739944451702,15.0368006664203,12.0536337809024,12.5257030473749,9.94298587541077,10.2093853014404,51.0148004658595,9066783.0,51.804071250672,8399997.0,50.189430813113,17466780.0,7.84306527460629,7.85065448385514,6.68099107039732,6.49555729273453,6.38506030130785,6.17982383563242,5.33296739559297,5.16040443255286,4.44737768537218,4.25907960736675,3.6904185000097,3.47042710713007,3.05584486266236,2.77884040325908,2.48507226275252,2.16825887215765,1.94028802256008,1.61699947698412,2.79667260264802,574478.0,3.28234383065565,383065.0,2.28878823580831,957543.0,1.42930264834727,1.13038588426534,0.959663820269452,0.692330583200498,0.553877452128296,0.33675925116267,0.339499909910638,0.129312517179803,1120400.0,32.0376445182572,17502066.0,51.117860857435,16736586.0,48.882139142565,34238652.0,30741516.0,89.786,3497136.0,10.214
Ethiopia,ETH,1980,96.4538911989877,5.48613339675517,90.9677578022325,-903529.0,46.3048892219849,7922721.0,45.0174617138518,8019365.0,47.6512150210434,15942085.0,18.6712761519085,20.0624007051513,14.2658246027132,15.0285451614527,12.0803609592302,12.5602691544394,10.0064647760618,10.2888878840275,50.9025287745133,9099689.0,51.7050772285757,8425296.0,50.063264674692,17524984.0,7.92977869612669,7.95424788094238,6.61710669806769,6.43505192165781,6.23432547498206,6.0122980775727,5.34575471892429,5.15668004432984,4.43654952272736,4.23739030810378,3.67847036381021,3.45263382065216,3.0436381617535,2.7626970989935,2.47722377429565,2.15703305966969,1.93576504182643,1.60634457874265,2.79258200350178,576807.0,3.27746105757259,384637.0,2.28552030426464,961444.0,1.42554065258867,1.12299402642903,0.955082235900545,0.687649044401558,0.556411101800407,0.342789125416231,0.340427067282963,0.132088108017822,1175232.0,32.7909982343789,17599217.0,51.1181429439563,16829297.0,48.8818570560437,34428514.0,30844506.0,89.59,3584008.0,10.41
Ethiopia,ETH,1981,96.8476124373923,5.48891500339119,91.3586974340011,628135.0,46.4108753418733,8140913.0,45.1118932091828,8243988.0,47.7691751160015,16384901.0,18.7190700943575,20.1280759273717,14.3037593941631,15.0657846932831,12.0890637206621,12.5753144953467,10.060810550965,10.3545892951695,50.8007177767785,9314352.0,51.6143619494265,8620340.0,49.9499187795364,17934692.0,8.0451584795916,8.08681046190495,6.59453877043204,6.4264496754716,6.02621482844497,5.7862699462961,5.36337987834011,5.15542503676273,4.4236199996387,4.21503032280861,3.66846011586139,3.43508615094038,3.032068631544,2.7476181144406,2.46851581781405,2.14563813603527,1.93159487679462,1.59700163970656,2.78840688134822,590782.0,3.27374484139074,393638.0,2.28090610446214,984420.0,1.4222589258611,1.11527917021044,0.951876106267268,0.683968203437184,0.556778476570435,0.345214493990775,0.342831332691937,0.136444236823737,1232586.0,32.9062010445955,18046046.0,51.1161337697257,17257966.0,48.8838662302743,35304012.0,31558256.0,89.39,3745756.0,10.61
Ethiopia,ETH,1982,97.0481929651436,5.48514566557533,91.5630472995682,66702.0,46.4673367066934,8471019.0,45.1594180925357,8583093.0,47.8346460642372,17054112.0,18.7388454461699,20.1637540031753,14.3649622343152,15.1270232113948,12.0556104120506,12.543868849667,10.1138450863241,10.4136478908845,50.7490077324257,9673825.0,51.5716359187749,8951716.0,49.8890251579758,18625540.0,8.19059449407118,8.24702606929311,6.56584533325827,6.41030535372175,5.84446642969087,5.59468693976166,5.37814623856637,5.15151765097706,4.41075807837858,4.1944700560478,3.66231077307995,3.42003981886008,3.02083896425393,2.73471269651394,2.45803478125693,2.13387971503054,1.9267957398947,1.58873896688539,2.78365556088083,613190.0,3.26894598868943,408447.0,2.27632877778704,1021638.0,1.41847754407525,1.1072739529548,0.94917729651199,0.681322832377802,0.554719647058962,0.344784135053304,0.346571501043233,0.142947857401132,1292824.0,32.5770629278999,18758034.0,51.1100127543201,17943256.0,48.8899872456799,36701290.0,32732780.0,89.187,3968510.0,10.813
Ethiopia,ETH,1983,96.6837770200469,5.44091935530185,91.242857664745,68022.0,46.3906372244141,8692939.0,45.0766202917307,8815267.0,47.7636621413929,17508206.0,18.6103500701446,20.0422214757626,14.4482834193851,15.2160132331958,12.017986802201,12.5054274324346,10.1844267921485,10.4879925160424,50.8430342141242,9965420.0,51.6749805086196,9223157.0,49.9737280708634,19188577.0,8.35000600083802,8.42048448119381,6.588549384719,6.44395222900421,5.71815952625711,5.46666626571328,5.37753386325136,5.12952677394717,4.41226361280835,4.18712375570007,3.66407617312624,3.41101344735364,3.01335665462861,2.72535605677078,2.44719074573032,2.12201331376572,1.91941775511204,1.57959923137235,2.76632856146172,626447.0,3.24839919964974,417588.0,2.26260978774367,1044035.0,1.41066232632409,1.09653979661531,0.942350653090556,0.676058891492287,0.548810277147453,0.341563524793183,0.346575943087632,0.148447574842895,1356006.0,32.6038377143945,19284806.0,51.0980088215896,18456011.0,48.9019911784104,37740817.0,33581779.0,88.98,4159038.0,11.02
Ethiopia,ETH,1984,95.8751588248195,5.36244472324875,90.5127141015707,137632.0,46.2093891008408,8881884.0,44.8927737611705,9017657.0,47.583918661221,17899540.0,18.3704038830482,19.7951840052843,14.5255847926245,15.3076959973583,11.9967850854978,12.4810386585784,10.2568363181117,10.5611433113052,51.0529247395982,10267179.0,51.894634242696,9508540.0,50.1741907932427,19775719.0,8.49014208632212,8.5716898459342,6.68661882186217,6.55201379511298,5.65238589103084,5.40009400002396,5.35241363474323,5.08864438657491,4.43313843657585,4.19683406610681,3.66918051624129,3.4060708691794,3.00861581518978,2.71775841128456,2.43640743337402,2.11048100267114,1.90889528924501,1.56946110504959,2.73768615956093,635600.0,3.21259199613357,424862.0,2.24189054553627,1060462.0,1.39901296271764,1.08444863160418,0.930897837380399,0.667912542512796,0.540411024438475,0.337619654922714,0.34227017159706,0.151909716496582,1420498.0,32.6491520172401,19784663.0,51.0760145376921,18951059.0,48.9239854623079,38735722.0,34384926.0,88.768,4350796.0,11.232
Ethiopia,ETH,1985,95.2267846196589,5.30480254682815,89.9219820728308,157476.0,46.0602702124203,9098937.0,44.7471678987427,9252459.0,47.4289765511421,18351395.0,18.2042343929832,19.6074934069454,14.5541232767193,15.3553185716507,11.9888102290403,12.466164572546,10.3074110901452,10.5953425638233,51.2224783831871,10588925.0,52.0746989282588,9819205.0,50.3341700999112,20408130.0,8.60303823521731,8.67592261627251,6.82292563917363,6.69123210755941,5.64935062060999,5.40147085079687,5.25531315439621,4.9872029614063,4.45536654252877,4.21288075796894,3.66451056837657,3.39791887740171,2.99870065599635,2.70786710435995,2.42268322872502,2.10113743423285,1.89539919308972,1.5631948260893,2.71725140439258,646245.0,3.17813317299845,436366.0,2.23685334894673,1082611.0,1.38629889180774,1.07789720837507,0.92002564951586,0.664733992347459,0.534338685244451,0.339514053418723,0.337469946430399,0.154708094805477,1476357.0,32.3541129753327,20334107.0,51.0366888963985,19508029.0,48.9633111036015,39842136.0,35279016.0,88.547,4563120.0,11.453
Ethiopia,ETH,1986,94.8057473066591,5.2716810080653,89.5340662985938,186227.0,45.9606896890101,9342922.0,44.6568692059669,9518268.0,47.3167184975123,18861190.0,18.1245534663913,19.4928951856321,14.5175764112434,15.3384074171914,12.0147393283322,12.4854158946888,10.3329110818723,10.5917067929444,51.3331883689116,10920401.0,52.1968312379886,10145536.0,50.434963018139,21065937.0,8.70221186715007,8.74559146171535,6.98042965450382,6.84191272274844,5.67836244661761,5.44282290016971,5.10631428246747,4.84083676748519,4.47275785011909,4.23032263048493,3.65099142261142,3.38742721120887,2.98605351341217,2.69766054794578,2.40692414326788,2.09515741587401,1.8798749759668,1.56152456756233,2.70612194207829,658256.0,3.14629955604447,452274.0,2.24831848434869,1110529.0,1.3730393895967,1.07709862727715,0.91029942651313,0.666929209560631,0.530320909118827,0.346645603581374,0.332639830815817,0.157645043929537,1534495.0,32.0167510017134,20921578.0,50.981414508212,20116078.0,49.018585491788,41037656.0,36244868.0,88.321,4792788.0,11.679
Ethiopia,ETH,1987,94.8086836877424,5.27815429081331,89.5305293969291,251387.0,45.9581814567083,9656482.0,44.67143477431,9857380.0,47.2926686595478,19513862.0,18.2498613802063,19.5732429384277,14.3838911078028,15.2169558095427,12.0376822863009,12.5024699115773,10.2987706438944,10.5248158795914,51.3324133860026,11284617.0,52.2032798558077,10511146.0,50.429236268677,21795763.0,8.78158359363384,8.7834241676275,7.14671659600673,6.99431461557957,5.68711007545006,5.46246208174475,4.96271814518065,4.70951956756487,4.47561980141078,4.23914429333182,3.62750629351905,3.37372229977824,2.97068717576546,2.68706948964436,2.3889558998925,2.09143368576776,1.8636116310542,1.56333018804672,2.70940515728913,675583.0,3.12528536988239,474831.0,2.27809507177526,1150414.0,1.36174691379556,1.082018575942,0.903586868697055,0.674188407505845,0.528353518824027,0.357418424550843,0.331598068565749,0.164469663776577,1594922.0,31.5416035309338,21616682.0,50.9106503646876,20843357.0,49.0893496353124,42460039.0,37403473.0,88.091,5056566.0,11.909
